source,target,is_chronic_path,gender_f,gender_m,gender_all,age_le_40,age_mid,age_gt_60,age_all,within_02_years,within_05_years,within_10_years,within_all_years,Weight
8,14,0,0,1,1,0,0,1,1,0,1,1,1,1
8,14,0,0,1,1,0,0,1,1,1,1,1,1,25
8,14,0,0,1,1,0,1,0,1,0,1,1,1,1
8,14,0,0,1,1,0,1,0,1,1,1,1,1,2
8,14,0,1,0,1,0,0,1,1,1,1,1,1,2
8,14,0,1,0,1,0,1,0,1,1,1,1,1,1
8,14,0,1,0,1,1,0,0,1,1,1,1,1,1
8,3,1,0,1,1,0,0,1,1,0,0,1,1,3
8,3,1,0,1,1,0,0,1,1,0,1,1,1,8
8,3,1,0,1,1,0,0,1,1,1,1,1,1,67
8,3,1,0,1,1,0,1,0,1,0,0,0,1,1
8,3,1,0,1,1,0,1,0,1,0,0,1,1,1
8,3,1,0,1,1,0,1,0,1,0,1,1,1,2
8,3,1,0,1,1,0,1,0,1,1,1,1,1,13
8,3,1,0,1,1,1,0,0,1,0,0,0,1,2
8,3,1,0,1,1,1,0,0,1,0,1,1,1,2
8,3,1,0,1,1,1,0,0,1,1,1,1,1,2
8,3,1,1,0,1,0,0,1,1,0,0,0,1,4
8,3,1,1,0,1,0,0,1,1,0,0,1,1,2
8,3,1,1,0,1,0,0,1,1,0,1,1,1,19
8,3,1,1,0,1,0,0,1,1,1,1,1,1,76
8,3,1,1,0,1,0,1,0,1,0,0,0,1,4
8,3,1,1,0,1,0,1,0,1,0,1,1,1,3
8,3,1,1,0,1,0,1,0,1,1,1,1,1,30
8,3,1,1,0,1,1,0,0,1,1,1,1,1,5
8,4,1,0,1,1,0,0,1,1,0,0,0,1,5
8,4,1,0,1,1,0,0,1,1,0,0,1,1,6
8,4,1,0,1,1,0,0,1,1,0,1,1,1,95
8,4,1,0,1,1,0,0,1,1,1,1,1,1,292
8,4,1,0,1,1,0,1,0,1,0,0,0,1,1
8,4,1,0,1,1,0,1,0,1,0,0,1,1,7
8,4,1,0,1,1,0,1,0,1,0,1,1,1,8
8,4,1,0,1,1,0,1,0,1,1,1,1,1,49
8,4,1,0,1,1,1,0,0,1,0,0,0,1,2
8,4,1,0,1,1,1,0,0,1,1,1,1,1,2
8,4,1,1,0,1,0,0,1,1,0,0,0,1,4
8,4,1,1,0,1,0,0,1,1,0,0,1,1,1
8,4,1,1,0,1,0,0,1,1,0,1,1,1,17
8,4,1,1,0,1,0,0,1,1,1,1,1,1,220
8,4,1,1,0,1,0,1,0,1,0,0,0,1,8
8,4,1,1,0,1,0,1,0,1,0,0,1,1,7
8,4,1,1,0,1,0,1,0,1,0,1,1,1,6
8,4,1,1,0,1,0,1,0,1,1,1,1,1,74
8,4,1,1,0,1,1,0,0,1,0,0,0,1,1
8,4,1,1,0,1,1,0,0,1,0,0,1,1,1
8,4,1,1,0,1,1,0,0,1,1,1,1,1,3
8,6,1,0,1,1,0,0,1,1,0,0,0,1,9
8,6,1,0,1,1,0,0,1,1,0,0,1,1,8
8,6,1,0,1,1,0,0,1,1,0,1,1,1,31
8,6,1,0,1,1,0,0,1,1,1,1,1,1,219
8,6,1,0,1,1,0,1,0,1,0,0,0,1,2
8,6,1,0,1,1,0,1,0,1,1,1,1,1,39
8,6,1,1,0,1,0,0,1,1,0,0,0,1,2
8,6,1,1,0,1,0,0,1,1,0,0,1,1,5
8,6,1,1,0,1,0,0,1,1,0,1,1,1,3
8,6,1,1,0,1,0,0,1,1,1,1,1,1,153
8,6,1,1,0,1,0,1,0,1,0,0,0,1,4
8,6,1,1,0,1,0,1,0,1,1,1,1,1,15
8,6,1,1,0,1,1,0,0,1,1,1,1,1,3
8,15,0,0,1,1,0,0,1,1,0,0,0,1,1
8,15,0,0,1,1,0,0,1,1,0,1,1,1,15
8,15,0,0,1,1,0,0,1,1,1,1,1,1,93
8,15,0,0,1,1,0,1,0,1,1,1,1,1,22
8,15,0,1,0,1,0,0,1,1,0,0,0,1,1
8,15,0,1,0,1,0,0,1,1,1,1,1,1,31
8,15,0,1,0,1,0,1,0,1,0,1,1,1,1
8,15,0,1,0,1,0,1,0,1,1,1,1,1,13
8,15,0,1,0,1,1,0,0,1,0,1,1,1,1
8,15,0,1,0,1,1,0,0,1,1,1,1,1,2
8,7,1,0,1,1,0,0,1,1,0,0,1,1,1
8,7,1,0,1,1,0,0,1,1,0,1,1,1,30
8,7,1,0,1,1,0,0,1,1,1,1,1,1,79
8,7,1,0,1,1,0,1,0,1,0,1,1,1,2
8,7,1,0,1,1,0,1,0,1,1,1,1,1,3
8,7,1,1,0,1,0,0,1,1,0,0,1,1,1
8,7,1,1,0,1,0,0,1,1,0,1,1,1,4
8,7,1,1,0,1,0,0,1,1,1,1,1,1,34
8,7,1,1,0,1,0,1,0,1,0,0,1,1,1
8,7,1,1,0,1,0,1,0,1,1,1,1,1,3
8,5,1,0,1,1,0,0,1,1,0,0,0,1,15
8,5,1,0,1,1,0,0,1,1,0,0,1,1,7
8,5,1,0,1,1,0,0,1,1,0,1,1,1,80
8,5,1,0,1,1,0,0,1,1,1,1,1,1,736
8,5,1,0,1,1,0,1,0,1,0,0,0,1,19
8,5,1,0,1,1,0,1,0,1,0,0,1,1,3
8,5,1,0,1,1,0,1,0,1,0,1,1,1,30
8,5,1,0,1,1,0,1,0,1,1,1,1,1,236
8,5,1,0,1,1,1,0,0,1,0,1,1,1,1
8,5,1,0,1,1,1,0,0,1,1,1,1,1,9
8,5,1,1,0,1,0,0,1,1,0,0,0,1,9
8,5,1,1,0,1,0,0,1,1,0,0,1,1,11
8,5,1,1,0,1,0,0,1,1,0,1,1,1,30
8,5,1,1,0,1,0,0,1,1,1,1,1,1,505
8,5,1,1,0,1,0,1,0,1,0,0,0,1,8
8,5,1,1,0,1,0,1,0,1,0,0,1,1,7
8,5,1,1,0,1,0,1,0,1,0,1,1,1,12
8,5,1,1,0,1,0,1,0,1,1,1,1,1,148
8,5,1,1,0,1,1,0,0,1,0,0,0,1,2
8,5,1,1,0,1,1,0,0,1,0,0,1,1,1
8,5,1,1,0,1,1,0,0,1,0,1,1,1,2
8,5,1,1,0,1,1,0,0,1,1,1,1,1,12
8,16,0,0,1,1,0,0,1,1,1,1,1,1,38
8,16,0,0,1,1,0,1,0,1,0,1,1,1,3
8,16,0,0,1,1,0,1,0,1,1,1,1,1,6
8,16,0,0,1,1,1,0,0,1,1,1,1,1,3
8,16,0,1,0,1,0,0,1,1,1,1,1,1,4
8,16,0,1,0,1,1,0,0,1,1,1,1,1,3
8,17,0,0,1,1,0,0,1,1,0,0,0,1,9
8,17,0,0,1,1,0,0,1,1,0,0,1,1,3
8,17,0,0,1,1,0,0,1,1,0,1,1,1,34
8,17,0,0,1,1,0,0,1,1,1,1,1,1,319
8,17,0,0,1,1,0,1,0,1,0,0,0,1,9
8,17,0,0,1,1,0,1,0,1,0,0,1,1,1
8,17,0,0,1,1,0,1,0,1,0,1,1,1,11
8,17,0,0,1,1,0,1,0,1,1,1,1,1,96
8,17,0,0,1,1,1,0,0,1,0,0,1,1,1
8,17,0,0,1,1,1,0,0,1,0,1,1,1,2
8,17,0,0,1,1,1,0,0,1,1,1,1,1,12
8,17,0,1,0,1,0,0,1,1,0,0,0,1,5
8,17,0,1,0,1,0,0,1,1,0,0,1,1,27
8,17,0,1,0,1,0,0,1,1,0,1,1,1,30
8,17,0,1,0,1,0,0,1,1,1,1,1,1,191
8,17,0,1,0,1,0,1,0,1,0,0,0,1,1
8,17,0,1,0,1,0,1,0,1,0,1,1,1,5
8,17,0,1,0,1,0,1,0,1,1,1,1,1,59
8,17,0,1,0,1,1,0,0,1,0,0,0,1,2
8,17,0,1,0,1,1,0,0,1,0,0,1,1,1
8,17,0,1,0,1,1,0,0,1,0,1,1,1,4
8,17,0,1,0,1,1,0,0,1,1,1,1,1,22
8,9,1,0,1,1,0,0,1,1,0,1,1,1,2
8,9,1,0,1,1,0,0,1,1,1,1,1,1,42
8,9,1,0,1,1,0,1,0,1,1,1,1,1,12
8,9,1,1,0,1,0,0,1,1,0,1,1,1,1
8,9,1,1,0,1,0,0,1,1,1,1,1,1,7
8,9,1,1,0,1,0,1,0,1,0,1,1,1,1
8,9,1,1,0,1,0,1,0,1,1,1,1,1,1
8,18,0,0,1,1,0,0,1,1,1,1,1,1,4
8,18,0,0,1,1,0,1,0,1,1,1,1,1,3
8,18,0,1,0,1,0,1,0,1,1,1,1,1,3
8,19,0,0,1,1,0,0,1,1,0,0,0,1,2
8,19,0,0,1,1,0,0,1,1,0,0,1,1,1
8,19,0,0,1,1,0,0,1,1,0,1,1,1,3
8,19,0,0,1,1,0,0,1,1,1,1,1,1,5
8,19,0,0,1,1,0,1,0,1,1,1,1,1,8
8,19,0,1,0,1,0,0,1,1,0,1,1,1,2
8,19,0,1,0,1,0,0,1,1,1,1,1,1,26
8,19,0,1,0,1,0,1,0,1,1,1,1,1,10
8,19,0,1,0,1,1,0,0,1,1,1,1,1,2
8,20,0,0,1,1,0,0,1,1,0,0,1,1,1
8,20,0,0,1,1,0,0,1,1,0,1,1,1,1
8,20,0,0,1,1,0,0,1,1,1,1,1,1,66
8,20,0,0,1,1,0,1,0,1,0,1,1,1,2
8,20,0,0,1,1,0,1,0,1,1,1,1,1,41
8,20,0,1,0,1,0,0,1,1,0,0,0,1,1
8,20,0,1,0,1,0,0,1,1,0,1,1,1,11
8,20,0,1,0,1,0,0,1,1,1,1,1,1,53
8,20,0,1,0,1,0,1,0,1,0,0,0,1,1
8,20,0,1,0,1,0,1,0,1,0,0,1,1,1
8,20,0,1,0,1,0,1,0,1,0,1,1,1,7
8,20,0,1,0,1,0,1,0,1,1,1,1,1,23
8,20,0,1,0,1,1,0,0,1,0,0,1,1,2
8,20,0,1,0,1,1,0,0,1,0,1,1,1,1
8,20,0,1,0,1,1,0,0,1,1,1,1,1,1
8,10,1,0,1,1,0,0,1,1,0,0,1,1,1
8,10,1,0,1,1,0,0,1,1,0,1,1,1,3
8,10,1,0,1,1,0,0,1,1,1,1,1,1,35
8,10,1,0,1,1,0,1,0,1,0,0,1,1,1
8,10,1,0,1,1,0,1,0,1,0,1,1,1,3
8,10,1,0,1,1,0,1,0,1,1,1,1,1,35
8,10,1,0,1,1,1,0,0,1,0,0,0,1,1
8,10,1,0,1,1,1,0,0,1,1,1,1,1,4
8,10,1,1,0,1,0,0,1,1,0,0,1,1,1
8,10,1,1,0,1,0,0,1,1,0,1,1,1,12
8,10,1,1,0,1,0,0,1,1,1,1,1,1,63
8,10,1,1,0,1,0,1,0,1,0,1,1,1,4
8,10,1,1,0,1,0,1,0,1,1,1,1,1,43
8,10,1,1,0,1,1,0,0,1,0,0,1,1,1
8,10,1,1,0,1,1,0,0,1,0,1,1,1,2
8,10,1,1,0,1,1,0,0,1,1,1,1,1,12
8,21,0,0,1,1,0,0,1,1,0,1,1,1,13
8,21,0,0,1,1,0,0,1,1,1,1,1,1,86
8,21,0,0,1,1,0,1,0,1,0,1,1,1,2
8,21,0,0,1,1,0,1,0,1,1,1,1,1,25
8,21,0,0,1,1,1,0,0,1,0,0,1,1,1
8,21,0,0,1,1,1,0,0,1,1,1,1,1,1
8,21,0,1,0,1,0,0,1,1,0,0,0,1,2
8,21,0,1,0,1,0,0,1,1,0,1,1,1,5
8,21,0,1,0,1,0,0,1,1,1,1,1,1,46
8,21,0,1,0,1,0,1,0,1,0,0,1,1,1
8,21,0,1,0,1,0,1,0,1,1,1,1,1,12
8,21,0,1,0,1,1,0,0,1,0,1,1,1,36
8,21,0,1,0,1,1,0,0,1,1,1,1,1,3
8,22,0,0,1,1,0,0,1,1,0,1,1,1,24
8,22,0,0,1,1,0,0,1,1,1,1,1,1,57
8,22,0,0,1,1,0,1,0,1,0,0,0,1,2
8,22,0,0,1,1,0,1,0,1,1,1,1,1,74
8,22,0,0,1,1,1,0,0,1,1,1,1,1,5
8,22,0,1,0,1,0,0,1,1,0,1,1,1,1
8,22,0,1,0,1,0,0,1,1,1,1,1,1,69
8,22,0,1,0,1,0,1,0,1,0,0,1,1,2
8,22,0,1,0,1,0,1,0,1,0,1,1,1,8
8,22,0,1,0,1,0,1,0,1,1,1,1,1,97
8,22,0,1,0,1,1,0,0,1,0,1,1,1,2
8,22,0,1,0,1,1,0,0,1,1,1,1,1,26
8,11,1,0,1,1,0,0,1,1,0,0,1,1,1
8,11,1,0,1,1,0,0,1,1,1,1,1,1,27
8,11,1,0,1,1,0,1,0,1,0,0,1,1,2
8,11,1,0,1,1,0,1,0,1,1,1,1,1,7
8,11,1,1,0,1,0,0,1,1,0,0,1,1,1
8,11,1,1,0,1,0,0,1,1,1,1,1,1,19
8,11,1,1,0,1,0,1,0,1,0,0,0,1,1
8,11,1,1,0,1,0,1,0,1,1,1,1,1,8
8,23,0,0,1,1,0,0,1,1,0,1,1,1,6
8,23,0,0,1,1,0,0,1,1,1,1,1,1,61
8,23,0,0,1,1,0,1,0,1,0,0,0,1,1
8,23,0,0,1,1,0,1,0,1,0,0,1,1,1
8,23,0,0,1,1,0,1,0,1,0,1,1,1,2
8,23,0,0,1,1,0,1,0,1,1,1,1,1,5
8,23,0,0,1,1,1,0,0,1,1,1,1,1,2
8,23,0,1,0,1,0,0,1,1,0,1,1,1,4
8,23,0,1,0,1,0,0,1,1,1,1,1,1,29
8,23,0,1,0,1,0,1,0,1,1,1,1,1,17
8,24,0,0,1,1,0,0,1,1,0,1,1,1,2
8,24,0,0,1,1,0,0,1,1,1,1,1,1,21
8,24,0,0,1,1,0,1,0,1,0,1,1,1,2
8,24,0,0,1,1,0,1,0,1,1,1,1,1,5
8,24,0,0,1,1,1,0,0,1,1,1,1,1,1
8,24,0,1,0,1,0,0,1,1,0,1,1,1,1
8,24,0,1,0,1,0,0,1,1,1,1,1,1,15
8,24,0,1,0,1,0,1,0,1,1,1,1,1,2
8,24,0,1,0,1,1,0,0,1,0,1,1,1,2
8,24,0,1,0,1,1,0,0,1,1,1,1,1,1
8,25,0,0,1,1,0,0,1,1,0,0,0,1,1
8,25,0,0,1,1,0,0,1,1,0,0,1,1,12
8,25,0,0,1,1,0,0,1,1,0,1,1,1,10
8,25,0,0,1,1,0,0,1,1,1,1,1,1,93
8,25,0,0,1,1,0,1,0,1,0,1,1,1,3
8,25,0,0,1,1,0,1,0,1,1,1,1,1,19
8,25,0,0,1,1,1,0,0,1,1,1,1,1,10
8,25,0,1,0,1,0,0,1,1,0,0,0,1,2
8,25,0,1,0,1,0,0,1,1,0,1,1,1,8
8,25,0,1,0,1,0,0,1,1,1,1,1,1,45
8,25,0,1,0,1,0,1,0,1,0,1,1,1,5
8,25,0,1,0,1,0,1,0,1,1,1,1,1,7
8,25,0,1,0,1,1,0,0,1,1,1,1,1,3
16,12,0,0,1,1,0,0,1,1,1,1,1,1,2
16,12,0,0,1,1,0,1,0,1,1,1,1,1,21
16,12,0,0,1,1,1,0,0,1,0,1,1,1,6
16,12,0,0,1,1,1,0,0,1,1,1,1,1,36
16,12,0,1,0,1,0,0,1,1,1,1,1,1,5
16,12,0,1,0,1,0,1,0,1,0,1,1,1,1
16,12,0,1,0,1,0,1,0,1,1,1,1,1,14
16,12,0,1,0,1,1,0,0,1,1,1,1,1,57
16,13,0,1,0,1,1,0,0,1,0,1,1,1,2
16,1,0,0,1,1,0,1,0,1,1,1,1,1,6
16,1,0,1,0,1,0,0,1,1,1,1,1,1,4
16,1,0,1,0,1,0,1,0,1,0,0,1,1,1
16,1,0,1,0,1,0,1,0,1,1,1,1,1,2
16,1,0,1,0,1,1,0,0,1,1,1,1,1,12
16,2,0,0,1,1,1,0,0,1,1,1,1,1,2
16,2,0,1,0,1,0,0,1,1,1,1,1,1,2
16,2,0,1,0,1,1,0,0,1,1,1,1,1,1
16,14,0,1,0,1,0,0,1,1,1,1,1,1,2
16,3,0,0,1,1,0,1,0,1,1,1,1,1,2
16,3,0,0,1,1,1,0,0,1,1,1,1,1,7
16,3,0,1,0,1,0,0,1,1,1,1,1,1,5
16,3,0,1,0,1,0,1,0,1,1,1,1,1,6
16,3,0,1,0,1,1,0,0,1,0,0,1,1,1
16,3,0,1,0,1,1,0,0,1,1,1,1,1,21
16,4,0,0,1,1,0,1,0,1,0,0,0,1,1
16,4,0,0,1,1,1,0,0,1,0,0,0,1,1
16,4,0,1,0,1,0,0,1,1,0,0,0,1,2
16,4,0,1,0,1,0,0,1,1,1,1,1,1,4
16,4,0,1,0,1,0,1,0,1,0,0,0,1,8
16,4,0,1,0,1,0,1,0,1,0,0,1,1,1
16,4,0,1,0,1,1,0,0,1,0,0,0,1,2
16,6,0,0,1,1,0,1,0,1,1,1,1,1,1
16,15,0,0,1,1,0,1,0,1,1,1,1,1,3
16,15,0,0,1,1,1,0,0,1,1,1,1,1,1
16,15,0,1,0,1,0,0,1,1,1,1,1,1,4
16,7,0,0,1,1,0,0,1,1,1,1,1,1,2
16,7,0,1,0,1,0,0,1,1,1,1,1,1,6
16,5,0,0,1,1,0,0,1,1,1,1,1,1,2
16,5,0,0,1,1,0,1,0,1,0,0,0,1,2
16,5,0,0,1,1,0,1,0,1,1,1,1,1,7
16,5,0,0,1,1,1,0,0,1,0,0,0,1,1
16,5,0,0,1,1,1,0,0,1,1,1,1,1,1
16,5,0,1,0,1,0,0,1,1,0,0,0,1,2
16,5,0,1,0,1,0,0,1,1,1,1,1,1,4
16,5,0,1,0,1,0,1,0,1,0,0,0,1,1
16,5,0,1,0,1,0,1,0,1,0,1,1,1,1
16,5,0,1,0,1,0,1,0,1,1,1,1,1,5
16,5,0,1,0,1,1,0,0,1,0,1,1,1,2
16,5,0,1,0,1,1,0,0,1,1,1,1,1,1
16,8,0,0,1,1,0,1,0,1,0,1,1,1,1
16,8,0,0,1,1,0,1,0,1,1,1,1,1,6
16,8,0,0,1,1,1,0,0,1,1,1,1,1,3
16,8,0,1,0,1,0,0,1,1,1,1,1,1,6
16,8,0,1,0,1,1,0,0,1,1,1,1,1,1
16,17,0,0,1,1,0,0,1,1,1,1,1,1,2
16,17,0,0,1,1,0,1,0,1,1,1,1,1,8
16,17,0,0,1,1,1,0,0,1,1,1,1,1,2
16,17,0,1,0,1,0,0,1,1,1,1,1,1,2
16,17,0,1,0,1,0,1,0,1,0,1,1,1,1
16,17,0,1,0,1,0,1,0,1,1,1,1,1,13
16,17,0,1,0,1,1,0,0,1,0,0,0,1,1
16,17,0,1,0,1,1,0,0,1,1,1,1,1,3
16,19,0,0,1,1,0,1,0,1,1,1,1,1,4
16,19,0,1,0,1,0,0,1,1,1,1,1,1,2
16,19,0,1,0,1,1,0,0,1,1,1,1,1,2
16,20,0,0,1,1,0,1,0,1,0,1,1,1,1
16,20,0,0,1,1,0,1,0,1,1,1,1,1,3
16,20,0,0,1,1,1,0,0,1,0,1,1,1,1
16,20,0,1,0,1,0,1,0,1,1,1,1,1,1
16,20,0,1,0,1,1,0,0,1,0,1,1,1,1
16,10,0,0,1,1,0,0,1,1,1,1,1,1,5
16,10,0,0,1,1,0,1,0,1,1,1,1,1,36
16,10,0,0,1,1,1,0,0,1,1,1,1,1,58
16,10,0,1,0,1,0,0,1,1,1,1,1,1,4
16,10,0,1,0,1,0,1,0,1,0,0,0,1,1
16,10,0,1,0,1,0,1,0,1,0,1,1,1,2
16,10,0,1,0,1,0,1,0,1,1,1,1,1,34
16,10,0,1,0,1,1,0,0,1,0,0,1,1,2
16,10,0,1,0,1,1,0,0,1,0,1,1,1,1
16,10,0,1,0,1,1,0,0,1,1,1,1,1,71
16,21,0,0,1,1,0,1,0,1,1,1,1,1,1
16,21,0,1,0,1,1,0,0,1,1,1,1,1,4
16,22,0,0,1,1,1,0,0,1,1,1,1,1,1
16,22,0,1,0,1,0,1,0,1,1,1,1,1,2
16,22,0,1,0,1,1,0,0,1,0,1,1,1,3
16,22,0,1,0,1,1,0,0,1,1,1,1,1,6
16,11,0,0,1,1,0,0,1,1,1,1,1,1,4
16,11,0,0,1,1,0,1,0,1,0,0,0,1,1
16,11,0,1,0,1,0,1,0,1,1,1,1,1,6
16,24,0,1,0,1,0,1,0,1,0,1,1,1,2
16,24,0,1,0,1,1,0,0,1,1,1,1,1,1
16,25,0,0,1,1,0,1,0,1,1,1,1,1,7
16,25,0,1,0,1,0,0,1,1,0,0,0,1,2
16,25,0,1,0,1,0,1,0,1,0,0,0,1,1
16,25,0,1,0,1,0,1,0,1,1,1,1,1,38
16,25,0,1,0,1,1,0,0,1,1,1,1,1,2
17,12,0,0,1,1,0,0,1,1,1,1,1,1,67
17,12,0,0,1,1,0,1,0,1,1,1,1,1,14
17,12,0,0,1,1,1,0,0,1,1,1,1,1,5
17,12,0,1,0,1,0,0,1,1,0,0,1,1,1
17,12,0,1,0,1,0,0,1,1,1,1,1,1,7
17,12,0,1,0,1,0,1,0,1,1,1,1,1,11
17,12,0,1,0,1,1,0,0,1,0,0,0,1,1
17,12,0,1,0,1,1,0,0,1,1,1,1,1,5
17,13,0,0,1,1,0,0,1,1,0,1,1,1,3
17,13,0,0,1,1,0,0,1,1,1,1,1,1,68
17,13,0,0,1,1,0,1,0,1,0,1,1,1,1
17,13,0,0,1,1,0,1,0,1,1,1,1,1,4
17,13,0,0,1,1,1,0,0,1,0,0,0,1,1
17,13,0,0,1,1,1,0,0,1,1,1,1,1,6
17,13,0,1,0,1,0,0,1,1,0,1,1,1,12
17,13,0,1,0,1,0,0,1,1,1,1,1,1,83
17,13,0,1,0,1,0,1,0,1,0,1,1,1,1
17,13,0,1,0,1,0,1,0,1,1,1,1,1,10
17,13,0,1,0,1,1,0,0,1,0,0,0,1,1
17,13,0,1,0,1,1,0,0,1,0,1,1,1,3
17,13,0,1,0,1,1,0,0,1,1,1,1,1,12
17,1,0,0,1,1,0,0,1,1,0,1,1,1,2
17,1,0,0,1,1,0,0,1,1,1,1,1,1,55
17,1,0,0,1,1,0,1,0,1,1,1,1,1,2
17,1,0,1,0,1,0,0,1,1,0,1,1,1,1
17,1,0,1,0,1,0,0,1,1,1,1,1,1,43
17,1,0,1,0,1,0,1,0,1,0,0,0,1,1
17,1,0,1,0,1,0,1,0,1,1,1,1,1,6
17,1,0,1,0,1,1,0,0,1,0,0,1,1,1
17,1,0,1,0,1,1,0,0,1,1,1,1,1,4
17,2,0,0,1,1,0,0,1,1,1,1,1,1,9
17,2,0,0,1,1,0,1,0,1,0,0,0,1,1
17,2,0,0,1,1,0,1,0,1,1,1,1,1,5
17,2,0,0,1,1,1,0,0,1,1,1,1,1,16
17,2,0,1,0,1,0,0,1,1,0,1,1,1,2
17,2,0,1,0,1,0,0,1,1,1,1,1,1,20
17,2,0,1,0,1,0,1,0,1,0,0,0,1,1
17,2,0,1,0,1,0,1,0,1,1,1,1,1,7
17,2,0,1,0,1,1,0,0,1,1,1,1,1,13
17,14,0,0,1,1,0,0,1,1,1,1,1,1,42
17,14,0,0,1,1,0,1,0,1,1,1,1,1,10
17,14,0,1,0,1,0,0,1,1,0,1,1,1,2
17,14,0,1,0,1,0,0,1,1,1,1,1,1,20
17,14,0,1,0,1,0,1,0,1,1,1,1,1,2
17,14,0,1,0,1,1,0,0,1,1,1,1,1,4
17,3,0,0,1,1,0,0,1,1,0,0,0,1,2
17,3,0,0,1,1,0,0,1,1,0,1,1,1,1
17,3,0,0,1,1,0,0,1,1,1,1,1,1,47
17,3,0,0,1,1,0,1,0,1,0,0,1,1,2
17,3,0,0,1,1,0,1,0,1,1,1,1,1,3
17,3,0,0,1,1,1,0,0,1,1,1,1,1,3
17,3,0,1,0,1,0,0,1,1,0,1,1,1,6
17,3,0,1,0,1,0,0,1,1,1,1,1,1,264
17,3,0,1,0,1,0,1,0,1,0,0,0,1,1
17,3,0,1,0,1,0,1,0,1,0,0,1,1,1
17,3,0,1,0,1,0,1,0,1,0,1,1,1,6
17,3,0,1,0,1,0,1,0,1,1,1,1,1,42
17,3,0,1,0,1,1,0,0,1,0,1,1,1,1
17,3,0,1,0,1,1,0,0,1,1,1,1,1,11
17,4,0,0,1,1,0,0,1,1,0,0,1,1,2
17,4,0,0,1,1,0,0,1,1,0,1,1,1,19
17,4,0,0,1,1,0,0,1,1,1,1,1,1,237
17,4,0,0,1,1,0,1,0,1,0,0,0,1,2
17,4,0,0,1,1,0,1,0,1,0,1,1,1,4
17,4,0,0,1,1,0,1,0,1,1,1,1,1,39
17,4,0,0,1,1,1,0,0,1,1,1,1,1,7
17,4,0,1,0,1,0,0,1,1,0,0,0,1,2
17,4,0,1,0,1,0,0,1,1,0,0,1,1,2
17,4,0,1,0,1,0,0,1,1,0,1,1,1,7
17,4,0,1,0,1,0,0,1,1,1,1,1,1,138
17,4,0,1,0,1,0,1,0,1,0,0,0,1,1
17,4,0,1,0,1,0,1,0,1,0,1,1,1,1
17,4,0,1,0,1,0,1,0,1,1,1,1,1,29
17,4,0,1,0,1,1,0,0,1,1,1,1,1,4
17,6,0,0,1,1,0,0,1,1,0,0,0,1,24
17,6,0,0,1,1,0,0,1,1,0,0,1,1,1
17,6,0,0,1,1,0,0,1,1,0,1,1,1,2
17,6,0,0,1,1,0,0,1,1,1,1,1,1,280
17,6,0,0,1,1,0,1,0,1,1,1,1,1,74
17,6,0,0,1,1,1,0,0,1,1,1,1,1,13
17,6,0,1,0,1,0,0,1,1,0,0,1,1,2
17,6,0,1,0,1,0,0,1,1,0,1,1,1,5
17,6,0,1,0,1,0,0,1,1,1,1,1,1,346
17,6,0,1,0,1,0,1,0,1,1,1,1,1,51
17,6,0,1,0,1,1,0,0,1,1,1,1,1,3
17,15,0,0,1,1,0,0,1,1,1,1,1,1,164
17,15,0,0,1,1,0,1,0,1,1,1,1,1,44
17,15,0,0,1,1,1,0,0,1,1,1,1,1,23
17,15,0,1,0,1,0,0,1,1,0,0,1,1,1
17,15,0,1,0,1,0,0,1,1,0,1,1,1,3
17,15,0,1,0,1,0,0,1,1,1,1,1,1,96
17,15,0,1,0,1,0,1,0,1,1,1,1,1,48
17,15,0,1,0,1,1,0,0,1,1,1,1,1,9
17,7,0,0,1,1,0,0,1,1,0,0,0,1,24
17,7,0,0,1,1,0,0,1,1,0,0,1,1,1
17,7,0,0,1,1,0,0,1,1,0,1,1,1,2
17,7,0,0,1,1,0,0,1,1,1,1,1,1,113
17,7,0,0,1,1,0,1,0,1,1,1,1,1,3
17,7,0,0,1,1,1,0,0,1,1,1,1,1,2
17,7,0,1,0,1,0,0,1,1,0,0,1,1,3
17,7,0,1,0,1,0,0,1,1,0,1,1,1,5
17,7,0,1,0,1,0,0,1,1,1,1,1,1,107
17,7,0,1,0,1,0,1,0,1,0,1,1,1,2
17,7,0,1,0,1,0,1,0,1,1,1,1,1,7
17,5,0,0,1,1,0,0,1,1,0,0,0,1,2
17,5,0,0,1,1,0,0,1,1,0,0,1,1,2
17,5,0,0,1,1,0,0,1,1,0,1,1,1,3
17,5,0,0,1,1,0,0,1,1,1,1,1,1,514
17,5,0,0,1,1,0,1,0,1,0,0,1,1,2
17,5,0,0,1,1,0,1,0,1,0,1,1,1,2
17,5,0,0,1,1,0,1,0,1,1,1,1,1,112
17,5,0,0,1,1,1,0,0,1,0,0,0,1,1
17,5,0,0,1,1,1,0,0,1,0,1,1,1,1
17,5,0,0,1,1,1,0,0,1,1,1,1,1,52
17,5,0,1,0,1,0,0,1,1,0,0,0,1,2
17,5,0,1,0,1,0,0,1,1,0,0,1,1,2
17,5,0,1,0,1,0,0,1,1,0,1,1,1,8
17,5,0,1,0,1,0,0,1,1,1,1,1,1,656
17,5,0,1,0,1,0,1,0,1,0,0,1,1,1
17,5,0,1,0,1,0,1,0,1,0,1,1,1,5
17,5,0,1,0,1,0,1,0,1,1,1,1,1,91
17,5,0,1,0,1,1,0,0,1,0,0,0,1,1
17,5,0,1,0,1,1,0,0,1,0,0,1,1,2
